order_id,order_date,region,category,product,units,unit_price,revenue,customer_id,product_id
2676,2025-09-13,West,Home,Cast Iron Pan,3,665.11,1995.33,353,10
2677,2025-09-16,West,Home,Desk Lamp,2,1912.33,3824.66,365,11
2678,2025-09-11,West,Home,Throw Blanket,2,1273.48,2546.96,383,12
2679,2025-09-08,West,Home,Cast Iron Pan,4,580.7,2322.8,347,10
2680,2025-09-19,West,Home,Desk Lamp,2,997.86,1995.72,327,11
2681,2025-09-16,West,Home,Throw Blanket,4,761.0,3044.0,329,12
2682,2025-09-25,West,Home,Cast Iron Pan,2,1398.42,2796.84,337,10
2683,2025-09-13,West,Home,Throw Blanket,3,924.26,2772.78,331,12
2684,2025-09-11,West,Home,Throw Blanket,2,1848.82,3697.64,319,12
2685,2025-09-30,West,Home,Throw Blanket,3,757.36,2272.08,390,12
2686,2025-09-28,West,Grocery,Protein Bars,4,536.77,2147.08,339,15
2687,2025-09-05,West,Grocery,Protein Bars,4,663.42,2653.68,337,15
2688,2025-09-19,West,Grocery,Protein Bars,5,296.08,1480.4,399,15
2689,2025-09-30,West,Grocery,Coffee Beans,6,531.38,3188.28,361,13
2690,2025-09-07,West,Grocery,Olive Oil,3,689.58,2068.74,352,14
2691,2025-09-19,West,Grocery,Protein Bars,2,931.06,1862.12,362,15
2692,2025-09-18,West,Grocery,Olive Oil,7,256.09,1792.63,312,14
2693,2025-09-28,West,Grocery,Olive Oil,2,910.46,1820.92,330,14
2694,2025-09-03,West,Grocery,Coffee Beans,7,301.79,2112.53,347,13
2695,2025-09-11,West,Grocery,Olive Oil,6,246.68,1480.08,347,14
2696,2025-09-15,West,Grocery,Olive Oil,2,879.04,1758.08,399,14
2697,2025-09-16,West,Grocery,Protein Bars,8,249.13,1993.04,345,15
2698,2025-09-14,West,Grocery,Coffee Beans,5,417.85,2089.25,387,13
2699,2025-09-05,West,Grocery,Coffee Beans,1,2724.9,2724.9,357,13
2700,2025-09-29,West,Grocery,Coffee Beans,1,3121.47,3121.47,366,13
2701,2025-10-20,North,Outdoor,Trail Backpack,7,644.29,4510.03,5,1
2702,2025-10-03,North,Outdoor,Hiking Boots,1,2830.01,2830.01,38,3
2703,2025-10-06,North,Outdoor,Hiking Boots,2,2404.6,4809.2,68,3
2704,2025-10-25,North,Outdoor,Trail Backpack,1,4901.37,4901.37,96,1
2705,2025-10-07,North,Outdoor,Trail Backpack,6,601.36,3608.16,45,1
2706,2025-10-13,North,Outdoor,Camping Tent,6,819.78,4918.68,72,2
2707,2025-10-25,North,Outdoor,Trail Backpack,5,465.46,2327.3,84,1
2708,2025-10-06,North,Outdoor,Hiking Boots,7,625.31,4377.17,27,3
2709,2025-10-13,North,Outdoor,Camping Tent,8,403.54,3228.32,50,2
2710,2025-10-01,North,Outdoor,Hiking Boots,1,4390.53,4390.53,1,3
2711,2025-10-20,North,Outdoor,Trail Backpack,2,1433.76,2867.52,38,1
2712,2025-10-04,North,Outdoor,Hiking Boots,5,982.17,4910.85,53,3
2713,2025-10-20,North,Outdoor,Hiking Boots,7,375.75,2630.25,90,3
2714,2025-10-08,North,Outdoor,Hiking Boots,1,3987.79,3987.79,12,3
2715,2025-10-28,North,Outdoor,Trail Backpack,2,1857.14,3714.28,8,1
2716,2025-10-15,North,Electronics,Smart Speaker,6,914.93,5489.58,44,5
2717,2025-10-09,North,Electronics,Action Camera,2,3209.22,6418.44,41,6
2718,2025-10-09,North,Electronics,Smart Speaker,8,535.33,4282.64,51,5
2719,2025-10-01,North,Electronics,Smart Speaker,8,635.5,5084.0,66,5
2720,2025-10-02,North,Electronics,Wireless Earbuds,5,750.06,3750.3,20,4
2721,2025-10-30,North,Electronics,Smart Speaker,1,6404.5,6404.5,86,5
2722,2025-10-29,North,Electronics,Wireless Earbuds,1,6189.25,6189.25,56,4
2723,2025-10-08,North,Electronics,Smart Speaker,3,1634.28,4902.84,86,5
2724,2025-10-19,North,Electronics,Wireless Earbuds,2,1501.97,3003.94,78,4
2725,2025-10-15,North,Electronics,Action Camera,1,6230.59,6230.59,55,6
2726,2025-10-07,North,Electronics,Action Camera,8,731.13,5849.04,81,6
2727,2025-10-16,North,Electronics,Smart Speaker,5,1264.3,6321.5,86,5
2728,2025-10-23,North,Electronics,Wireless Earbuds,7,773.96,5417.72,30,4
2729,2025-10-31,North,Electronics,Smart Speaker,1,4131.35,4131.35,60,5
2730,2025-10-29,North,Electronics,Wireless Earbuds,2,1490.21,2980.42,85,4
2731,2025-10-28,North,Clothing,Rain Jacket,6,438.87,2633.22,49,7
2732,2025-10-17,North,Clothing,Rain Jacket,5,493.55,2467.75,40,7
2733,2025-10-21,North,Clothing,Rain Jacket,3,1346.02,4038.06,77,7
2734,2025-10-29,North,Clothing,Running Shorts,4,832.12,3328.48,62,9
2735,2025-10-04,North,Clothing,Rain Jacket,7,373.43,2614.01,74,7
2736,2025-10-08,North,Clothing,Rain Jacket,3,735.67,2207.01,50,7
2737,2025-10-01,North,Clothing,Merino Sweater,7,345.99,2421.93,69,8
2738,2025-10-06,North,Clothing,Merino Sweater,8,321.8,2574.4,25,8
2739,2025-10-22,North,Clothing,Running Shorts,4,915.02,3660.08,66,9
2740,2025-10-25,North,Clothing,Running Shorts,1,1956.18,1956.18,82,9
2741,2025-10-26,North,Clothing,Merino Sweater,5,807.53,4037.65,85,8
2742,2025-10-12,North,Clothing,Running Shorts,7,491.12,3437.84,62,9
2743,2025-10-04,North,Clothing,Rain Jacket,4,461.19,1844.76,75,7
2744,2025-10-10,North,Clothing,Merino Sweater,4,689.74,2758.96,27,8
2745,2025-10-14,North,Clothing,Running Shorts,8,397.26,3178.08,97,9
2746,2025-10-17,North,Home,Throw Blanket,2,811.57,1623.14,25,12
2747,2025-10-07,North,Home,Desk Lamp,7,438.41,3068.87,74,11
2748,2025-10-19,North,Home,Desk Lamp,6,379.93,2279.58,35,11
2749,2025-10-24,North,Home,Throw Blanket,8,423.26,3386.08,19,12
2750,2025-10-23,North,Home,Cast Iron Pan,5,463.36,2316.8,85,10
2751,2025-10-28,North,Home,Throw Blanket,1,1682.55,1682.55,32,12
2752,2025-10-08,North,Home,Cast Iron Pan,8,322.97,2583.76,7,10
2753,2025-10-14,North,Home,Desk Lamp,7,299.87,2099.09,68,11
2754,2025-10-11,North,Home,Desk Lamp,8,385.92,3087.36,87,11
2755,2025-10-02,North,Home,Throw Blanket,6,447.27,2683.62,23,12
2756,2025-10-14,North,Home,Desk Lamp,4,902.29,3609.16,24,11
2757,2025-10-26,North,Home,Throw Blanket,6,535.1,3210.6,37,12
2758,2025-10-24,North,Home,Desk Lamp,1,2511.92,2511.92,83,11
2759,2025-10-04,North,Home,Cast Iron Pan,8,442.79,3542.32,64,10
2760,2025-10-28,North,Home,Throw Blanket,8,412.65,3301.2,91,12
2761,2025-10-14,North,Grocery,Protein Bars,8,327.85,2622.8,27,15
2762,2025-10-04,North,Grocery,Coffee Beans,4,430.74,1722.96,36,13
2763,2025-10-01,North,Grocery,Olive Oil,7,282.86,1980.02,40,14
2764,2025-10-09,North,Grocery,Protein Bars,8,305.2,2441.6,81,15
2765,2025-10-06,North,Grocery,Coffee Beans,1,1287.43,1287.43,65,13
2766,2025-10-06,North,Grocery,Olive Oil,1,1507.14,1507.14,96,14
2767,2025-10-03,North,Grocery,Coffee Beans,3,804.27,2412.81,26,13
2768,2025-10-23,North,Grocery,Protein Bars,5,249.68,1248.4,52,15
2769,2025-10-06,North,Grocery,Coffee Beans,5,564.39,2821.95,85,13
2770,2025-10-05,North,Grocery,Protein Bars,6,386.57,2319.42,31,15
2771,2025-10-28,North,Grocery,Olive Oil,6,437.48,2624.88,37,14
2772,2025-10-12,North,Grocery,Protein Bars,8,241.53,1932.24,89,15
2773,2025-10-19,North,Grocery,Coffee Beans,1,2724.69,2724.69,58,13
2774,2025-10-05,North,Grocery,Protein Bars,1,2191.84,2191.84,9,15
2775,2025-10-15,North,Grocery,Olive Oil,8,189.17,1513.36,60,14
2776,2025-10-05,South,Outdoor,Hiking Boots,8,266.21,2129.68,172,3
2777,2025-10-28,South,Outdoor,Camping Tent,3,1119.7,3359.1,189,2
2778,2025-10-13,South,Outdoor,Hiking Boots,2,1979.35,3958.7,183,3
2779,2025-10-16,South,Outdoor,Trail Backpack,3,1410.59,4231.77,173,1
2780,2025-10-26,South,Outdoor,Hiking Boots,7,332.01,2324.07,192,3
2781,2025-10-11,South,Outdoor,Hiking Boots,3,1220.39,3661.17,111,3
2782,2025-10-26,South,Outdoor,Hiking Boots,8,507.09,4056.72,150,3
2783,2025-10-08,South,Outdoor,Trail Backpack,7,472.92,3310.44,119,1
2784,2025-10-14,South,Outdoor,Trail Backpack,6,463.49,2780.94,162,1
2785,2025-10-08,South,Outdoor,Trail Backpack,1,2318.77,2318.77,153,1
2786,2025-10-30,South,Outdoor,Trail Backpack,3,1053.95,3161.85,173,1
2787,2025-10-03,South,Outdoor,Hiking Boots,3,1004.11,3012.33,118,3
2788,2025-10-28,South,Outdoor,Hiking Boots,4,747.72,2990.88,185,3
2789,2025-10-16,South,Outdoor,Hiking Boots,7,593.87,4157.09,126,3
2790,2025-10-23,South,Outdoor,Trail Backpack,2,1279.59,2559.18,135,1
2791,2025-10-24,South,Electronics,Wireless Earbuds,5,856.17,4280.85,152,4
2792,2025-10-04,South,Electronics,Wireless Earbuds,3,1553.66,4660.98,128,4
2793,2025-10-31,South,Electronics,Action Camera,8,599.67,4797.36,152,6
2794,2025-10-08,South,Electronics,Action Camera,2,2689.18,5378.36,200,6
2795,2025-10-23,South,Electronics,Action Camera,7,339.8,2378.6,121,6
2796,2025-10-10,South,Electronics,Wireless Earbuds,1,4487.19,4487.19,174,4
2797,2025-10-11,South,Electronics,Action Camera,3,1394.29,4182.87,114,6
2798,2025-10-19,South,Electronics,Wireless Earbuds,7,671.68,4701.76,112,4
2799,2025-10-27,South,Electronics,Action Camera,3,1335.97,4007.91,176,6
2800,2025-10-04,South,Electronics,Smart Speaker,8,362.11,2896.88,119,5
2801,2025-10-13,South,Electronics,Smart Speaker,2,2177.45,4354.9,134,5
2802,2025-10-11,South,Electronics,Smart Speaker,2,2240.0,4480.0,148,5
2803,2025-10-10,South,Electronics,Smart Speaker,3,1811.0,5433.0,164,5
2804,2025-10-25,South,Electronics,Smart Speaker,5,793.2,3966.0,125,5
2805,2025-10-20,South,Electronics,Smart Speaker,7,346.97,2428.79,167,5
2806,2025-10-24,South,Clothing,Running Shorts,1,1731.04,1731.04,133,9
2807,2025-10-20,South,Clothing,Running Shorts,8,200.1,1600.8,180,9
2808,2025-10-18,South,Clothing,Rain Jacket,6,523.65,3141.9,181,7
2809,2025-10-05,South,Clothing,Running Shorts,2,1380.68,2761.36,134,9
2810,2025-10-17,South,Clothing,Merino Sweater,4,822.75,3291.0,123,8
2811,2025-10-14,South,Clothing,Running Shorts,6,532.62,3195.72,105,9
2812,2025-10-19,South,Clothing,Running Shorts,6,459.96,2759.76,160,9
2813,2025-10-13,South,Clothing,Rain Jacket,5,628.11,3140.55,141,7
2814,2025-10-31,South,Clothing,Rain Jacket,4,738.72,2954.88,184,7
2815,2025-10-22,South,Clothing,Running Shorts,8,378.97,3031.76,140,9
2816,2025-10-26,South,Clothing,Rain Jacket,5,388.06,1940.3,138,7
2817,2025-10-29,South,Clothing,Running Shorts,1,3334.83,3334.83,149,9
2818,2025-10-29,South,Clothing,Rain Jacket,7,385.99,2701.93,191,7
2819,2025-10-11,South,Clothing,Running Shorts,6,391.6,2349.6,108,9
2820,2025-10-13,South,Clothing,Running Shorts,3,745.49,2236.47,126,9
2821,2025-10-31,South,Home,Desk Lamp,6,388.63,2331.78,149,11
2822,2025-10-02,South,Home,Desk Lamp,2,1167.83,2335.66,157,11
2823,2025-10-17,South,Home,Cast Iron Pan,8,189.41,1515.28,137,10
2824,2025-10-07,South,Home,Cast Iron Pan,7,418.71,2930.97,158,10
2825,2025-10-16,South,Home,Desk Lamp,1,2579.6,2579.6,116,11
2826,2025-10-02,South,Home,Desk Lamp,6,509.65,3057.9,126,11
2827,2025-10-01,South,Home,Cast Iron Pan,8,183.39,1467.12,165,10
2828,2025-10-24,South,Home,Desk Lamp,1,2018.14,2018.14,107,11
2829,2025-10-28,South,Home,Throw Blanket,4,590.09,2360.36,183,12
2830,2025-10-11,South,Home,Cast Iron Pan,7,202.27,1415.89,124,10
2831,2025-10-08,South,Home,Cast Iron Pan,4,680.46,2721.84,160,10
2832,2025-10-10,South,Home,Throw Blanket,1,2600.92,2600.92,171,12
2833,2025-10-01,South,Home,Cast Iron Pan,7,254.04,1778.28,200,10
2834,2025-10-09,South,Home,Desk Lamp,5,491.13,2455.65,117,11
2835,2025-10-13,South,Home,Desk Lamp,8,361.13,2889.04,118,11
2836,2025-10-31,South,Grocery,Protein Bars,7,331.63,2321.41,166,15
2837,2025-10-30,South,Grocery,Protein Bars,7,267.19,1870.33,123,15
2838,2025-10-21,South,Grocery,Coffee Beans,1,1200.86,1200.86,163,13
2839,2025-10-03,South,Grocery,Protein Bars,7,325.09,2275.63,199,15
2840,2025-10-08,South,Grocery,Protein Bars,2,584.63,1169.26,164,15
2841,2025-10-08,South,Grocery,Olive Oil,6,305.0,1830.0,185,14
2842,2025-10-14,South,Grocery,Coffee Beans,7,273.74,1916.18,146,13
2843,2025-10-26,South,Grocery,Protein Bars,3,528.8,1586.4,196,15
2844,2025-10-20,South,Grocery,Coffee Beans,7,282.68,1978.76,123,13
2845,2025-10-22,South,Grocery,Protein Bars,3,424.49,1273.47,113,15
2846,2025-10-16,South,Grocery,Coffee Beans,8,198.48,1587.84,199,13
2847,2025-10-06,South,Grocery,Olive Oil,2,755.04,1510.08,195,14
2848,2025-10-31,South,Grocery,Coffee Beans,4,521.3,2085.2,173,13
2849,2025-10-06,South,Grocery,Protein Bars,5,343.47,1717.35,189,15
2850,2025-10-15,South,Grocery,Olive Oil,4,359.6,1438.4,161,14
2851,2025-10-20,East,Outdoor,Hiking Boots,3,1348.93,4046.79,246,3
2852,2025-10-28,East,Outdoor,Hiking Boots,5,753.44,3767.2,215,3
2853,2025-10-02,East,Outdoor,Trail Backpack,3,1748.07,5244.21,221,1
2854,2025-10-21,East,Outdoor,Trail Backpack,8,679.65,5437.2,209,1
2855,2025-10-17,East,Outdoor,Hiking Boots,7,719.73,5038.11,205,3
2856,2025-10-16,East,Outdoor,Trail Backpack,1,3654.61,3654.61,235,1
2857,2025-10-17,East,Outdoor,Camping Tent,7,571.0,3997.0,300,2
2858,2025-10-14,East,Outdoor,Trail Backpack,3,917.27,2751.81,295,1
2859,2025-10-25,East,Outdoor,Camping Tent,7,375.52,2628.64,265,2
2860,2025-10-23,East,Outdoor,Hiking Boots,2,1351.2,2702.4,278,3
2861,2025-10-07,East,Outdoor,Trail Backpack,7,803.56,5624.92,204,1
2862,2025-10-14,East,Outdoor,Camping Tent,6,958.62,5751.72,241,2
2863,2025-10-12,East,Outdoor,Hiking Boots,2,2237.82,4475.64,209,3
2864,2025-10-14,East,Outdoor,Camping Tent,8,619.5,4956.0,287,2
2865,2025-10-10,East,Outdoor,Hiking Boots,8,719.06,5752.48,262,3
2866,2025-10-18,East,Electronics,Smart Speaker,1,6934.84,6934.84,220,5
2867,2025-10-14,East,Electronics,Wireless Earbuds,2,1561.07,3122.14,230,4
2868,2025-10-05,East,Electronics,Smart Speaker,7,831.04,5817.28,219,5
2869,2025-10-21,East,Electronics,Action Camera,5,915.45,4577.25,222,6
2870,2025-10-26,East,Electronics,Action Camera,2,3123.14,6246.28,258,6
2871,2025-10-27,East,Electronics,Action Camera,2,1600.72,3201.44,268,6
2872,2025-10-26,East,Electronics,Action Camera,5,1081.83,5409.15,203,6
2873,2025-10-11,East,Electronics,Wireless Earbuds,4,1099.11,4396.44,241,4
2874,2025-10-04,East,Electronics,Action Camera,4,801.91,3207.64,203,6
2875,2025-10-12,East,Electronics,Wireless Earbuds,6,863.94,5183.64,277,4
2876,2025-10-16,East,Electronics,Action Camera,6,545.41,3272.46,234,6
2877,2025-10-05,East,Electronics,Action Camera,1,4403.46,4403.46,295,6
2878,2025-10-10,East,Electronics,Wireless Earbuds,4,983.02,3932.08,295,4
2879,2025-10-01,East,Electronics,Action Camera,1,4874.72,4874.72,296,6
2880,2025-10-30,East,Electronics,Wireless Earbuds,2,2214.93,4429.86,216,4
2881,2025-10-20,East,Clothing,Merino Sweater,3,786.82,2360.46,203,8
2882,2025-10-06,East,Clothing,Rain Jacket,8,387.92,3103.36,263,7
2883,2025-10-25,East,Clothing,Running Shorts,1,2110.96,2110.96,238,9
2884,2025-10-10,East,Clothing,Merino Sweater,7,462.76,3239.32,215,8
2885,2025-10-08,East,Clothing,Running Shorts,8,243.39,1947.12,237,9
2886,2025-10-21,East,Clothing,Running Shorts,8,250.91,2007.28,211,9
2887,2025-10-27,East,Clothing,Rain Jacket,1,4435.85,4435.85,270,7
2888,2025-10-07,East,Clothing,Merino Sweater,8,357.37,2858.96,233,8
2889,2025-10-06,East,Clothing,Merino Sweater,7,314.68,2202.76,236,8
2890,2025-10-25,East,Clothing,Merino Sweater,1,3826.93,3826.93,296,8
2891,2025-10-18,East,Clothing,Running Shorts,3,965.57,2896.71,241,9
2892,2025-10-31,East,Clothing,Rain Jacket,8,310.93,2487.44,234,7
2893,2025-10-13,East,Clothing,Merino Sweater,7,557.23,3900.61,262,8
2894,2025-10-21,East,Clothing,Running Shorts,8,379.44,3035.52,218,9
2895,2025-10-01,East,Clothing,Merino Sweater,6,707.94,4247.64,280,8
2896,2025-10-10,East,Home,Cast Iron Pan,6,529.79,3178.74,255,10
2897,2025-10-28,East,Home,Cast Iron Pan,8,225.77,1806.16,267,10
2898,2025-10-03,East,Home,Desk Lamp,7,466.27,3263.89,225,11
2899,2025-10-02,East,Home,Cast Iron Pan,8,316.17,2529.36,218,10
2900,2025-10-27,East,Home,Throw Blanket,3,900.64,2701.92,261,12
2901,2025-10-08,East,Home,Cast Iron Pan,3,989.6,2968.8,215,10
2902,2025-10-01,East,Home,Throw Blanket,3,607.11,1821.33,253,12
2903,2025-10-21,East,Home,Desk Lamp,4,959.76,3839.04,210,11
2904,2025-10-20,East,Home,Desk Lamp,4,499.1,1996.4,292,11
2905,2025-10-31,East,Home,Cast Iron Pan,1,3455.4,3455.4,258,10
2906,2025-10-28,East,Home,Cast Iron Pan,1,3510.15,3510.15,232,10
2907,2025-10-27,East,Home,Cast Iron Pan,8,234.25,1874.0,228,10
2908,2025-10-31,East,Home,Throw Blanket,4,626.43,2505.72,216,12
2909,2025-10-28,East,Home,Throw Blanket,1,3839.61,3839.61,291,12
2910,2025-10-21,East,Home,Desk Lamp,1,1810.8,1810.8,220,11
2911,2025-10-28,East,Grocery,Coffee Beans,6,385.04,2310.24,289,13
2912,2025-10-19,East,Grocery,Coffee Beans,6,270.2,1621.2,279,13
2913,2025-10-24,East,Grocery,Coffee Beans,4,650.69,2602.76,247,13
2914,2025-10-24,East,Grocery,Coffee Beans,4,759.54,3038.16,248,13
2915,2025-10-04,East,Grocery,Olive Oil,1,1841.91,1841.91,201,14
2916,2025-10-20,East,Grocery,Protein Bars,2,847.02,1694.04,261,15
2917,2025-10-02,East,Grocery,Olive Oil,8,193.51,1548.08,218,14
2918,2025-10-01,East,Grocery,Olive Oil,8,233.1,1864.8,237,14
2919,2025-10-27,East,Grocery,Olive Oil,3,582.03,1746.09,252,14
2920,2025-10-13,East,Grocery,Protein Bars,4,417.12,1668.48,242,15
2921,2025-10-31,East,Grocery,Olive Oil,6,432.43,2594.58,265,14
2922,2025-10-24,East,Grocery,Olive Oil,7,255.32,1787.24,221,14
2923,2025-10-24,East,Grocery,Olive Oil,8,268.19,2145.52,282,14
2924,2025-10-08,East,Grocery,Protein Bars,4,483.14,1932.56,218,15
2925,2025-10-24,East,Grocery,Protein Bars,2,1546.65,3093.3,231,15
2926,2025-10-29,West,Outdoor,Trail Backpack,8,736.07,5888.56,373,1
2927,2025-10-17,West,Outdoor,Camping Tent,3,995.18,2985.54,315,2
2928,2025-10-24,West,Outdoor,Trail Backpack,7,838.16,5867.12,301,1
2929,2025-10-21,West,Outdoor,Camping Tent,5,548.59,2742.95,381,2
2930,2025-10-22,West,Outdoor,Trail Backpack,1,5398.65,5398.65,354,1
2931,2025-10-15,West,Outdoor,Hiking Boots,2,3033.4,6066.8,396,3
2932,2025-10-30,West,Outdoor,Trail Backpack,1,5729.13,5729.13,317,1
2933,2025-10-01,West,Outdoor,Hiking Boots,3,1873.82,5621.46,399,3
2934,2025-10-05,West,Outdoor,Hiking Boots,5,1071.14,5355.7,323,3
2935,2025-10-16,West,Outdoor,Camping Tent,7,398.86,2792.02,377,2
2936,2025-10-12,West,Outdoor,Camping Tent,5,1154.17,5770.85,361,2
2937,2025-10-02,West,Outdoor,Trail Backpack,6,1054.06,6324.36,375,1
2938,2025-10-04,West,Outdoor,Hiking Boots,2,2979.9,5959.8,326,3
2939,2025-10-08,West,Outdoor,Hiking Boots,6,570.17,3421.02,368,3
2940,2025-10-12,West,Outdoor,Camping Tent,4,1003.11,4012.44,366,2
2941,2025-10-29,West,Electronics,Wireless Earbuds,7,521.57,3650.99,381,4
2942,2025-10-01,West,Electronics,Action Camera,3,2217.99,6653.97,358,6
2943,2025-10-03,West,Electronics,Action Camera,1,4854.51,4854.51,382,6
2944,2025-10-01,West,Electronics,Smart Speaker,1,5482.34,5482.34,393,5
2945,2025-10-04,West,Electronics,Smart Speaker,3,2580.9,7742.7,303,5
2946,2025-10-28,West,Electronics,Smart Speaker,6,691.49,4148.94,312,5
2947,2025-10-29,West,Electronics,Action Camera,8,472.27,3778.16,349,6
2948,2025-10-26,West,Electronics,Action Camera,3,1990.54,5971.62,338,6
2949,2025-10-15,West,Electronics,Wireless Earbuds,5,1019.96,5099.8,337,4
2950,2025-10-17,West,Electronics,Action Camera,6,861.38,5168.28,304,6
2951,2025-10-22,West,Electronics,Smart Speaker,5,1382.53,6912.65,354,5
2952,2025-10-15,West,Electronics,Action Camera,6,625.48,3752.88,316,6
2953,2025-10-22,West,Electronics,Action Camera,8,840.1,6720.8,372,6
2954,2025-10-30,West,Electronics,Smart Speaker,1,6980.9,6980.9,367,5
2955,2025-10-10,West,Electronics,Action Camera,5,1166.14,5830.7,307,6
2956,2025-10-15,West,Clothing,Running Shorts,5,626.12,3130.6,323,9
2957,2025-10-18,West,Clothing,Rain Jacket,4,929.39,3717.56,343,7
2958,2025-10-21,West,Clothing,Rain Jacket,3,1461.34,4384.02,310,7
2959,2025-10-23,West,Clothing,Running Shorts,3,821.05,2463.15,315,9
2960,2025-10-19,West,Clothing,Rain Jacket,6,486.35,2918.1,374,7
2961,2025-10-01,West,Clothing,Running Shorts,3,1502.86,4508.58,377,9
2962,2025-10-08,West,Clothing,Rain Jacket,7,439.12,3073.84,302,7
2963,2025-10-24,West,Clothing,Running Shorts,8,270.0,2160.0,332,9
2964,2025-10-04,West,Clothing,Rain Jacket,4,799.3,3197.2,333,7
2965,2025-10-24,West,Clothing,Merino Sweater,7,590.77,4135.39,346,8
2966,2025-10-18,West,Clothing,Rain Jacket,3,1309.34,3928.02,341,7
2967,2025-10-31,West,Clothing,Rain Jacket,3,1051.05,3153.15,369,7
2968,2025-10-09,West,Clothing,Merino Sweater,3,1420.55,4261.65,344,8
2969,2025-10-17,West,Clothing,Running Shorts,5,784.9,3924.5,353,9
2970,2025-10-10,West,Clothing,Merino Sweater,2,2407.4,4814.8,301,8
2971,2025-10-16,West,Home,Throw Blanket,3,1107.93,3323.79,350,12
2972,2025-10-14,West,Home,Desk Lamp,7,439.1,3073.7,387,11
2973,2025-10-08,West,Home,Cast Iron Pan,6,649.02,3894.12,318,10
2974,2025-10-08,West,Home,Desk Lamp,1,3997.38,3997.38,315,11
2975,2025-10-08,West,Home,Cast Iron Pan,7,384.3,2690.1,323,10
2976,2025-10-05,West,Home,Cast Iron Pan,5,602.51,3012.55,369,10
2977,2025-10-22,West,Home,Cast Iron Pan,4,947.99,3791.96,354,10
2978,2025-10-23,West,Home,Throw Blanket,8,518.55,4148.4,375,12
2979,2025-10-25,West,Home,Desk Lamp,1,3068.84,3068.84,397,11
2980,2025-10-26,West,Home,Throw Blanket,6,532.04,3192.24,316,12
2981,2025-10-11,West,Home,Throw Blanket,3,1238.44,3715.32,302,12
2982,2025-10-24,West,Home,Cast Iron Pan,6,377.74,2266.44,372,10
2983,2025-10-22,West,Home,Desk Lamp,6,668.21,4009.26,394,11
2984,2025-10-08,West,Home,Cast Iron Pan,7,611.91,4283.37,391,10
2985,2025-10-18,West,Home,Desk Lamp,5,430.99,2154.95,393,11
2986,2025-10-19,West,Grocery,Olive Oil,2,1455.57,2911.14,390,14
2987,2025-10-22,West,Grocery,Olive Oil,7,467.24,3270.68,322,14
2988,2025-10-06,West,Grocery,Protein Bars,4,396.68,1586.72,374,15
2989,2025-10-24,West,Grocery,Olive Oil,1,3279.23,3279.23,314,14
2990,2025-10-12,West,Grocery,Coffee Beans,4,514.55,2058.2,357,13
2991,2025-10-29,West,Grocery,Coffee Beans,3,554.71,1664.13,345,13
2992,2025-10-17,West,Grocery,Olive Oil,2,1268.29,2536.58,347,14
2993,2025-10-22,West,Grocery,Olive Oil,1,2323.78,2323.78,347,14
2994,2025-10-31,West,Grocery,Coffee Beans,5,434.77,2173.85,340,13
2995,2025-10-15,West,Grocery,Olive Oil,6,370.83,2224.98,353,14
2996,2025-10-04,West,Grocery,Coffee Beans,5,636.6,3183.0,376,13
2997,2025-10-05,West,Grocery,Coffee Beans,2,1625.54,3251.08,396,13
2998,2025-10-25,West,Grocery,Olive Oil,7,343.67,2405.69,317,14
2999,2025-10-08,West,Grocery,Protein Bars,1,2617.87,2617.87,397,15
3000,2025-10-16,West,Grocery,Olive Oil,7,477.58,3343.06,351,14
3001,2025-11-28,North,Outdoor,Hiking Boots,1,5575.25,5575.25,91,3
3002,2025-11-09,North,Outdoor,Camping Tent,6,857.87,5147.22,34,2
3003,2025-11-05,North,Outdoor,Camping Tent,1,2563.61,2563.61,74,2
3004,2025-11-24,North,Outdoor,Camping Tent,4,847.23,3388.92,88,2
3005,2025-11-30,North,Outdoor,Hiking Boots,2,2057.32,4114.64,61,3
3006,2025-11-22,North,Outdoor,Trail Backpack,6,698.48,4190.88,41,1
3007,2025-11-18,North,Outdoor,Trail Backpack,3,1094.78,3284.34,11,1
3008,2025-11-14,North,Outdoor,Trail Backpack,6,542.23,3253.38,88,1
3009,2025-11-16,North,Outdoor,Trail Backpack,2,2588.78,5177.56,50,1
3010,2025-11-20,North,Outdoor,Camping Tent,7,718.6,5030.2,33,2
3011,2025-11-11,North,Outdoor,Camping Tent,3,1538.86,4616.58,4,2
3012,2025-11-19,North,Outdoor,Trail Backpack,4,1363.4,5453.6,15,1
3013,2025-11-11,North,Outdoor,Camping Tent,8,557.15,4457.2,79,2
3014,2025-11-23,North,Outdoor,Camping Tent,6,794.25,4765.5,25,2
3015,2025-11-14,North,Outdoor,Camping Tent,2,1235.62,2471.24,85,2
3016,2025-11-20,North,Electronics,Smart Speaker,1,3472.83,3472.83,34,5
3017,2025-11-24,North,Electronics,Wireless Earbuds,7,779.12,5453.84,54,4
3018,2025-11-01,North,Electronics,Action Camera,3,1548.72,4646.16,2,6
3019,2025-11-02,North,Electronics,Action Camera,8,587.63,4701.04,43,6
3020,2025-11-10,North,Electronics,Action Camera,4,1652.93,6611.72,90,6
3021,2025-11-25,North,Electronics,Smart Speaker,6,1050.86,6305.16,55,5
3022,2025-11-06,North,Electronics,Smart Speaker,3,1524.06,4572.18,68,5
3023,2025-11-20,North,Electronics,Action Camera,8,853.27,6826.16,6,6
3024,2025-11-16,North,Electronics,Smart Speaker,3,1964.13,5892.39,71,5
